Watching PID 992503 page references for every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.209       365.75     361.49       2.65
0.206       365.75     361.50       2.66
0.206       365.75     361.50       2.66
0.209       365.75     361.50       2.64
0.207       365.75     361.50       2.66
0.209       365.75     361.50       2.63
0.210       365.75     361.50       2.64
0.208       365.75     361.50       2.66
0.206       365.75     361.41       2.68
0.209       390.04     385.64      39.81
0.210       424.01     419.62      40.21
0.210       447.64     443.24      32.79
0.209       487.21     482.82      43.19
0.211       511.09     506.70      32.82
0.212       535.34     530.95      32.98
0.211       557.40     553.01      30.50
0.214       587.39     583.00      39.77
0.214       605.27     600.88      47.90
0.214       630.61     626.22      27.36
0.215       656.30     651.90      27.32
0.216       682.75     678.36      27.93
0.216       708.67     704.28      27.82
0.216       734.70     730.31      27.73
0.217       760.88     756.49      27.81
0.217       787.08     782.69      27.98
0.218       813.69     809.29      28.24
0.220       840.62     836.23      28.22
0.222       867.61     863.21      28.39
0.225       895.45     891.05      28.93
0.225       923.62     919.23      29.16
0.225       951.30     946.91      29.20
0.222       978.77     974.38      28.62
0.219      1005.00    1000.61      27.66
0.225      1226.05    1221.65     239.25
0.228      1966.38    1961.99    1170.56
0.233      1995.51    1991.12      42.32
0.232      2025.13    2020.74      42.60
0.233      2053.07    2048.68      40.18
0.235      2082.82    2078.43      43.04
0.239      2116.75    2112.35      63.72
0.242      2161.21    2156.82     151.08
0.253      2214.11    2209.72     172.75
0.243      2286.31    2281.92     334.54
0.245      2316.33    2311.94      35.76
0.247      2346.92    2342.53      35.82
0.243      2377.23    2372.84      44.91
0.239      2406.42    2402.02      37.39
0.238      2434.89    2430.49      33.46
0.237      2464.02    2459.63      33.97
0.238      2493.08    2488.69      34.33
0.237      2522.06    2517.67      34.20
0.244      2550.97    2546.58      33.93
0.239      2581.14    2576.75      34.65
0.242      2611.03    2606.64      34.76
0.240      2641.57    2637.17      35.31
0.243      2671.93    2667.54      35.34
0.245      2702.68    2698.29      37.86
0.241      2731.99    2727.60      36.29
0.240      2761.26    2756.87      35.34
0.241      2789.94    2785.55      34.28
0.241      2819.61    2815.21      34.31
0.242      2849.27    2844.88      35.47
0.242      2878.77    2874.38      34.04
0.245      2909.93    2905.54      35.95
0.245      2940.26    2935.87      34.82
0.246      2971.03    2966.64      35.46
0.245      3002.06    2997.67      35.50
0.249      3033.93    3029.54      36.88
0.251      3065.13    3060.74      36.15
0.259      3097.51    3093.12      36.34
0.250      3129.67    3125.28      67.73
0.251      3118.58    3114.19     403.32
0.248      3122.56    3118.13      22.91
0.251      2935.16    2930.73       4.88
0.244      2890.91    2884.31     291.52
0.220         0.00       0.00       0.00
ERROR: can't open /proc/992503/clear_refs (older kernel?): Permission denied at ../wss.pl line 203.
