Watching PID 2123862 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.207       365.05     360.99       2.45
0.417       365.05     360.99       2.45
0.628       365.05     360.99       2.46
0.840       365.05     360.99       2.46
1.057       365.05     360.99       2.46
1.276       365.05     360.99       2.47
1.497       365.05     360.99       2.47
1.717       365.05     360.99       2.47
1.935       365.05     360.99       2.47
2.153       482.42     478.21     125.75
2.368       500.06     495.86     143.39
2.588       520.32     516.12     163.65
2.814       546.30     542.10     189.63
3.037       571.07     566.87     214.40
3.258       595.59     591.39     238.92
3.481       619.49     615.29     262.82
3.712       642.75     638.55     286.08
3.944       668.02     663.82     311.35
4.182       695.27     691.07     338.60
4.420       721.27     717.07     364.60
4.656       748.09     743.88     391.41
4.892       773.95     769.75     417.28
5.128       801.09     796.89     444.42
5.367       827.02     822.81     470.34
5.601       852.77     848.56     496.09
5.824       875.97     871.76     519.30
6.046       901.69     897.48     545.02
6.268       924.28     920.08     567.61
6.491       950.62     946.42     593.95
6.712       973.04     968.84     616.37
6.937       994.78     990.58     638.11
7.165      1019.07    1014.87     662.40
7.402      1045.28    1041.08     688.61
7.645      1072.70    1068.50     716.03
7.873      1098.34    1094.14     741.67
8.100      1122.60    1118.40     765.93
8.325      1147.64    1143.44     790.97
8.553      1172.28    1168.08     815.67
8.781      1197.69    1193.48     841.08
9.009      1220.84    1216.64     864.23
9.235      1243.29    1239.09     886.71
9.463      1328.84    1324.63     972.28
9.694      1354.32    1350.11     997.76
9.938      1443.21    1439.01    1086.95
10.194     1509.14    1504.94    1152.89
10.434     1548.74    1544.53    1192.49
10.669     1581.74    1577.54    1225.50
10.908     1616.50    1612.30    1260.29
11.146     1755.15    1750.95    1398.96
11.383     1884.90    1880.69    1528.73
11.626     1915.97    1911.76    1559.82
11.874     1915.96    1911.76    1559.88
12.124     1909.81    1905.61    1553.81
12.378     2068.43    2064.18    1712.45
12.628     2068.43    2064.00    1712.68
12.878     2068.43    2064.04    1714.37
13.128     2068.43    2064.04    1714.37
13.387     2068.43    2064.00    1714.37
13.647     2068.43    2064.00    1714.37
13.895     2068.43    2064.00    1714.37
14.145     2068.43    2064.00    1714.37
14.394     2068.43    2064.00    1714.37
14.641     2009.92    2005.49    1655.86
14.882     1886.73    1882.30    1532.68
15.117     1886.73    1882.30    1532.68
15.350     1607.67    1603.26    1253.86
15.581     1607.67    1603.26    1253.86
15.816     1607.67    1603.26    1253.86
16.050     1625.43    1618.93    1408.95
16.293      499.80     499.78     497.09
ERROR: can't open /proc/2123862/smaps: No such file or directory at ../wss.pl line 226.
