Watching PID 2056803 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.208       356.51     352.23       2.61
0.419       356.51     352.23       2.63
0.629       356.51     352.23       2.63
0.840       356.51     352.23       2.63
1.051       356.51     352.23       2.63
1.262       356.51     352.23       2.63
1.473       356.51     352.23       2.63
1.684       356.51     352.23       2.63
1.895       356.51     352.23       2.63
2.106       373.92     369.50      31.58
2.316       398.07     393.65      55.79
2.531       421.70     417.28      79.46
2.753       444.33     439.91     102.09
2.976       469.92     465.50     127.68
3.199       497.40     492.98     155.16
3.422       523.17     518.75     180.93
3.642       536.44     531.98     194.51
3.858       536.44     531.98     194.51
4.072       536.44     531.98     194.57
4.287       564.66     558.08     432.25
ERROR: can't open /proc/2056803/smaps: No such file or directory at ../wss.pl line 226.
