Watching PID 2141955 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.209       365.47     361.10       2.54
0.421       365.47     361.10       2.54
0.633       365.47     361.10       2.54
0.846       365.47     361.10       2.54
1.058       365.47     361.10       2.54
1.270       365.47     361.10       2.54
1.486       365.47     361.10       2.54
1.707       365.47     361.10       2.54
1.927       365.47     361.10       2.54
2.146       394.67     390.16      38.78
2.360       416.66     412.15      60.78
2.574       470.79     466.27     115.13
2.789       492.08     487.57     136.68
3.003       516.01     511.50     160.61
3.260       575.41     571.13     222.11
3.520       607.40     603.12     254.14
3.737       607.64     603.44     254.69
3.955       607.64     603.44     254.69
4.175       607.64     603.44     254.70
4.400       642.67     636.67     552.55
ERROR: can't open /proc/2141955/smaps: No such file or directory at ../wss.pl line 226.
