Watching PID 2127960 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.208       365.24     360.99       2.64
0.418       365.24     360.99       2.67
0.628       365.24     360.99       2.67
0.837       365.24     360.99       2.67
1.047       365.24     360.99       2.68
1.258       365.24     360.99       2.68
1.468       365.24     360.99       2.68
1.678       365.24     360.99       2.68
1.891       365.24     360.99       2.68
2.113       615.11     610.71     263.29
2.342       640.70     636.31     288.88
2.574       666.23     661.84     314.41
2.812       693.11     688.71     341.29
3.045       719.18     714.79     367.36
3.274       744.98     740.59     393.16
3.500       770.27     765.88     418.45
3.722       794.86     790.46     443.04
3.952       820.73     816.34     468.91
4.186       858.40     854.01     506.75
4.420       885.18     880.79     533.54
4.656       912.89     908.50     561.27
4.895       942.07     937.68     590.48
5.135       970.24     965.85     618.66
5.379       997.74     993.35     646.16
5.625      1024.18    1019.78     672.59
5.867      1050.80    1046.41     699.22
6.102      1077.30    1072.91     725.72
6.336      1103.55    1099.16     751.97
6.571      1129.43    1125.03     777.84
6.805      1155.55    1151.16     803.97
7.041      1181.68    1177.28     830.09
7.276      1207.93    1203.54     856.34
7.511      1234.05    1229.66     882.47
7.747      1260.55    1256.16     908.97
7.985      1294.51    1290.12     942.94
8.224      1321.64    1317.25     970.06
8.463      1348.20    1343.80     996.62
8.711      1376.99    1372.60    1025.41
8.952      1404.88    1400.48    1053.30
9.185      1432.25    1427.86    1080.70
9.422      1458.84    1454.45    1107.29
9.659      1484.96    1480.57    1133.41
9.897      1512.70    1508.31    1161.20
10.144     1559.45    1555.06    1207.98
10.386     1588.57    1584.18    1237.10
10.618     1616.35    1611.96    1264.88
10.850     1653.05    1648.66    1301.62
11.087     1682.98    1678.58    1331.55
11.327     1710.10    1705.71    1358.67
11.567     1737.08    1732.69    1385.65
11.806     1703.44    1699.05    1352.05
12.044     1722.86    1718.46    1371.46
12.284     1728.10    1723.71    1376.79
12.521     1748.58    1744.19    1397.27
12.762     1748.75    1744.36    1397.44
13.005     1782.05    1777.66    1430.75
13.247     1800.98    1796.59    1449.75
13.489     1824.96    1820.57    1473.73
13.731     1871.77    1867.38    1520.54
13.974     1891.59    1887.19    1540.35
14.217     1904.37    1899.98    1553.14
14.463     1908.10    1903.71    1556.87
14.709     1869.23    1864.80    1518.34
14.951     1869.23    1864.80    1518.34
15.193     1869.23    1864.80    1518.34
15.448     1886.12    1879.56    1675.06
ERROR: can't open /proc/2127960/smaps: No such file or directory at ../wss.pl line 226.
