Watching PID 2346846 page references for every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.219       456.68     450.24       0.24
0.213       455.04     448.60       0.25
0.213       454.04     447.34       0.24
0.214       451.93     445.23       0.24
0.213       450.82     444.12       0.25
0.208       450.82     446.35       3.02
0.212       450.82     446.35       2.28
0.219       450.82     446.35       2.45
0.219       574.91     570.30     137.81
0.229       730.18     725.57      86.82
0.230       759.58     754.97      38.84
0.230       789.30     784.70      39.18
0.231       818.68     814.07      39.23
0.232       848.43     843.82      39.58
0.235       878.93     874.32      40.41
0.235       909.30     904.70      40.25
0.236       940.05     935.45      40.69
0.237       970.16     965.55      40.77
0.238       999.16     994.56      40.97
0.240      1015.52    1010.92      41.75
0.240      1031.66    1027.06      41.68
0.241      1050.86    1046.26      41.96
0.242      1081.03    1076.42      42.34
0.243      1110.40    1105.79      42.64
0.243      1142.65    1138.04      42.55
0.245      1174.85    1170.24      42.59
0.245      1199.21    1194.60      42.84
0.245      1193.21    1188.61     208.73
0.245      1192.97    1188.37      40.04
0.245      1193.00    1188.39      39.85
0.245      1193.21    1188.60      39.78
0.245      1193.04    1188.43      39.71
0.246      1192.67    1188.06      39.64
0.246      1192.72    1188.12      39.61
0.247      1192.69    1188.08      39.83
0.242      1192.42    1187.81      38.51
0.242      1192.29    1187.68      38.48
0.242      1192.16    1187.56      38.38
0.243      1195.79    1191.19      38.69
0.242      1207.84    1203.24      38.72
0.242      1207.70    1203.09      38.58
0.243      1207.41    1202.80      38.54
0.243      1207.23    1202.62      38.52
0.242      1207.06    1202.45      38.40
0.243      1207.20    1202.59      38.45
0.243      1207.12    1202.51      38.46
0.244      1207.07    1202.46      38.55
0.243      1206.93    1202.33      38.53
0.243      1207.13    1202.53      38.45
0.244      1206.98    1202.37      38.67
0.244      1207.01    1202.40      38.72
0.247      1207.21    1202.60      39.56
0.247      1206.64    1202.03      39.70
0.246      1206.50    1201.89      39.47
0.243      1206.80    1202.19      38.90
0.244      1206.51    1201.90      38.88
0.244      1206.68    1202.07      38.77
0.244      1206.52    1201.91      38.75
0.244      1206.68    1202.07      39.10
0.248      1206.51    1201.90      39.54
0.248      1206.67    1202.06      39.82
0.247      1206.59    1201.99      39.77
0.247      1047.09    1042.48      52.54
0.241      1067.89    1063.29      56.70
0.241      1080.70    1076.09      34.57
0.244      1084.67    1080.06      36.38
0.241      1113.41    1108.81      35.68
0.244      1145.91    1141.31      36.23
0.246      1152.80    1148.20      36.61
0.246      1152.69    1148.08      36.25
0.245      1152.85    1148.24      36.35
0.247      1152.72    1148.12      36.49
0.246      1152.52    1147.91      36.24
0.245      1152.65    1148.04      36.10
0.246      1152.48    1147.88      36.01
0.247      1152.23    1147.62      35.90
0.246      1152.39    1147.78      36.01
0.255      1152.36    1147.76      37.09
0.246      1152.24    1147.63      35.61
0.247      1152.57    1147.96      35.63
0.247      1152.93    1148.32      35.89
0.247      1151.95    1147.34      35.29
0.247      1152.70    1148.09      35.90
0.247      1152.46    1147.85      35.90
0.247      1152.31    1147.71      35.73
0.247      1154.03    1149.42      35.76
0.247      1154.27    1149.66      35.86
0.247      1153.76    1149.15      35.63
0.248      1154.25    1149.64      36.29
0.248      1153.36    1148.75      35.74
0.247      1153.64    1149.04      35.89
0.246      1153.56    1148.95      35.73
0.247      1153.66    1149.05      35.81
0.247      1154.08    1149.47      35.75
0.248      1153.73    1149.12      36.04
0.247      1153.12    1148.51      35.61
0.247      1145.21    1140.61      38.50
0.248      1074.29    1069.68      58.07
0.245      1066.72    1062.11      35.45
0.245      1099.47    1094.86      33.16
0.246      1132.47    1127.86      33.94
0.247      1146.50    1141.89      33.66
0.248      1146.65    1142.04      34.21
0.249      1146.18    1141.57      34.42
0.249      1146.26    1141.65      34.56
0.250      1146.48    1141.87      34.87
0.249      1146.41    1141.81      34.82
0.249      1145.95    1141.34      35.10
0.251      1146.16    1141.56      35.32
0.252      1146.07    1141.46      35.80
0.253      1146.07    1141.46      36.21
0.253      1146.05    1141.44      36.45
0.253      1145.93    1141.32      36.24
0.254      1146.16    1141.56      36.86
0.255      1145.54    1140.93      36.86
0.256      1145.61    1141.00      37.43
0.258      1145.55    1140.94      37.49
0.261      1145.08    1140.47      37.90
0.261      1148.01    1143.40      38.41
0.260      1148.50    1143.90      37.83
0.259      1148.68    1144.07      37.91
0.261      1148.71    1144.11      38.14
0.260      1149.04    1144.43      38.30
0.262      1148.92    1144.31      38.66
0.262      1148.87    1144.26      38.41
0.262      1148.67    1144.06      38.31
0.262      1148.91    1144.31      38.66
0.261      1148.83    1144.22      38.52
0.262      1148.35    1143.74      38.43
0.263      1149.03    1144.42      38.89
0.260      1144.71    1140.10      49.31
0.260      1144.04    1139.43      38.20
0.258      1143.22    1138.62      35.97
0.257      1143.62    1139.01      33.76
0.256      1143.54    1138.94      33.85
0.255      1143.73    1139.12      33.74
0.253      1144.10    1139.49      33.45
0.251      1144.09    1139.49      33.20
