Watching PID 2129373 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.208       365.02     361.02       2.37
0.418       365.02     361.02       2.38
0.629       365.02     361.02       2.38
0.841       365.02     361.02       2.38
1.054       365.02     361.02       2.38
1.265       365.02     361.02       2.38
1.475       365.02     361.02       2.38
1.686       365.02     361.02       2.38
1.898       365.02     361.02       2.38
2.109       368.24     364.11      11.67
2.322       412.27     408.13      55.81
2.534       416.57     412.43      60.16
2.747       485.75     481.62     129.47
2.961       509.75     505.62     153.47
3.191       620.75     616.62     264.69
3.429       656.01     651.88     300.00
3.656       730.22     726.08     374.39
3.876       739.27     735.14     383.45
4.097       731.05     726.92     375.23
4.317       700.98     696.85     345.32
4.542       700.98     696.85     345.38
4.768       700.98     696.85     345.38
4.987       700.98     696.85     345.38
5.206       700.98     696.85     345.38
5.424       701.04     696.92     345.56
5.643       701.04     696.92     345.56
5.864       701.04     695.52     345.90
6.081       601.61     595.25     588.80
ERROR: can't open /proc/2129373/smaps: No such file or directory at ../wss.pl line 226.
