Watching PID 2621340 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.206       422.62     418.64      24.97
0.415       445.87     441.89      48.23
0.625       456.54     452.50      66.49
0.837       458.56     454.40      72.32
1.050       458.56     454.40      72.32
1.262       458.56     454.40      72.33
1.475       458.56     454.40      72.33
1.692       458.56     454.40      72.33
1.914       458.56     454.40      72.33
2.135       714.44     710.15     333.10
2.351       738.69     734.40     357.35
2.568       762.94     758.65     381.60
2.785       787.19     782.90     405.85
3.003       811.69     807.40     430.35
3.221       835.94     831.65     454.60
3.441       860.69     856.40     479.35
3.660       884.94     880.65     503.60
3.880       909.55     905.26     528.20
4.101       934.08     929.79     552.74
4.333       958.44     954.15     577.10
4.579       986.28     981.99     604.93
4.824      1013.16    1008.87     631.82
5.062      1039.08    1034.79     657.74
5.301      1065.57    1061.28     684.22
5.540      1092.19    1087.90     710.85
5.785      2314.12    2309.83    1932.78
6.041      2410.20    2405.90    2028.86
6.294      2438.32    2434.03    2056.98
6.549      2467.07    2462.78    2085.73
6.802      2494.20    2489.90    2112.92
7.052      2521.53    2517.24    2140.25
7.301      2549.70    2545.40    2168.42
7.549      2576.70    2572.40    2195.42
7.797      2604.45    2600.15    2223.17
8.048      2632.07    2627.78    2250.80
8.298      2659.82    2655.53    2278.55
8.550      2688.07    2683.78    2306.80
8.805      2716.32    2712.03    2335.05
9.060      2744.32    2740.03    2363.05
9.316      2773.32    2769.03    2392.05
9.570      2800.07    2795.78    2418.80
9.823      2827.82    2823.53    2446.60
10.075     2856.07    2851.78    2474.85
10.328     2883.82    2879.53    2502.60
10.582     2912.25    2907.96    2531.04
10.836     2940.26    2935.97    2559.04
11.091     2968.63    2964.34    2587.41
11.345     2997.16    2992.87    2615.94
11.601     3025.26    3020.97    2644.04
11.857     3054.01    3049.72    2672.79
12.113     3081.88    3077.59    2700.66
12.369     3110.51    3106.22    2729.29
12.626     3139.02    3134.72    2757.80
12.884     3167.76    3163.47    2786.54
13.142     3196.51    3192.22    2815.29
13.401     3225.01    3220.72    2843.79
13.661     3254.01    3249.72    2872.79
13.920     3282.76    3278.47    2901.54
14.181     3311.76    3307.47    2930.54
14.445     3341.38    3337.09    2960.16
14.712     3370.76    3366.47    2989.54
14.981     3400.13    3395.84    3018.91
15.248     3430.13    3425.84    3048.91
15.512     3459.66    3455.37    3078.45
15.773     3488.59    3484.30    3107.37
16.034     3517.88    3513.59    3136.66
16.295     3546.51    3542.22    3165.29
16.558     3575.38    3571.09    3194.16
16.822     3605.32    3601.03    3224.10
17.086     3634.07    3629.78    3252.85
17.350     3663.20    3658.90    3281.98
17.614     3692.64    3688.35    3311.43
17.877     3721.20    3716.90    3339.98
18.142     3750.07    3745.78    3368.86
18.407     3779.57    3775.28    3398.35
18.673     3808.52    3804.22    3427.30
18.940     3837.82    3833.53    3456.60
19.206     3839.89    3835.60    3486.40
19.472     3867.19    3862.90    3515.64
19.739     3823.57    3819.28    3495.47
20.004     3852.54    3848.24    3524.44
20.269     3881.94    3877.65    3553.84
20.536     3911.57    3907.28    3583.47
20.805     3941.48    3937.19    3613.39
21.079     3971.82    3967.53    3643.72
21.357     4002.15    3997.86    3674.05
21.629     4031.82    4027.53    3703.72
21.897     4061.69    4057.40    3733.59
22.166     4091.47    4087.18    3763.38
22.434     4120.44    4116.15    3792.34
22.704     4151.38    4147.09    3823.29
22.982     5561.23    5556.94    5233.14
23.267     5592.10    5587.81    5264.02
23.554     5623.23    5618.94    5295.14
23.840     5654.35    5650.06    5326.27
24.127     5685.48    5681.19    5357.39
24.414     5716.60    5712.31    5388.52
24.701     5747.93    5743.64    5419.84
24.991     5779.48    5775.19    5451.39
25.282     5811.23    5806.94    5483.14
25.573     5842.60    5838.31    5514.52
25.867     5874.98    5870.69    5546.89
26.161     5906.60    5902.31    5578.52
26.457     5939.48    5935.19    5611.39
26.751     5972.23    5967.94    5644.14
27.044     6005.23    6000.94    5677.14
27.339     6038.10    6033.81    5710.02
27.633     6070.98    6066.69    5742.89
27.928     6103.48    6099.19    5775.39
28.235     6137.44    6133.15    5809.35
28.565     6174.71    6170.42    5846.62
28.906     6212.73    6208.44    5884.64
29.225     6247.98    6243.69    5919.89
29.526     6281.35    6277.06    5953.27
29.830     6315.35    6311.06    5987.27
30.133     6349.35    6345.06    6021.27
30.437     6383.23    6378.94    6055.14
30.742     6417.23    6412.94    6089.14
31.049     6451.23    6446.94    6123.14
31.355     6485.60    6481.31    6157.52
31.662     6519.73    6515.44    6191.64
31.972     6553.73    6549.44    6225.64
32.282     6588.73    6584.44    6260.88
32.594     6623.48    6619.19    6295.63
32.905     6657.60    6653.31    6329.76
33.218     6692.73    6688.44    6364.88
33.528     6727.48    6723.19    6399.63
33.837     6761.60    6757.31    6434.53
34.153     6796.73    6792.44    6469.65
34.471     6832.60    6828.31    6505.53
34.788     6867.73    6863.44    6540.65
35.106     6903.73    6899.44    6576.65
35.423     6938.98    6934.69    6611.90
35.743     6975.10    6970.69    6648.07
36.064     7010.10    7005.69    6683.07
36.384     7046.48    7042.06    6719.44
36.705     7081.23    7076.81    6754.19
37.029     7116.60    7112.09    6789.58
37.353     7152.73    7148.21    6825.70
37.680     7188.60    7184.09    6861.62
38.007     7224.98    7220.50    6898.84
38.333     7261.10    7256.63    6934.96
38.658     7296.98    7292.50    6970.84
38.985     7333.10    7328.63    7006.96
39.314     7369.10    7364.63    7042.96
39.642     7405.73    7401.25    7079.59
39.973     7441.60    7437.13    7115.46
40.307     7479.10    7474.63    7152.96
40.643     7515.98    7511.50    7189.84
40.979     7552.85    7548.38    7226.71
41.331     7592.10    7587.63    7265.96
41.681     7630.85    7626.38    7304.71
42.014     7667.48    7663.00    7341.34
42.347     7704.98    7700.50    7378.84
42.681     7741.80    7737.32    7415.66
43.016     7778.35    7773.88    7452.21
43.353     7816.35    7811.88    7490.21
43.691     7853.85    7849.38    7527.71
44.030     7891.23    7886.75    7565.09
44.368     7928.98    7924.50    7602.84
44.710     7967.10    7962.63    7640.96
45.052     8004.85    8000.38    7678.71
45.394     8042.23    8037.75    7716.09
45.737     8080.98    8076.50    7754.84
46.081     8119.10    8114.63    7792.96
46.425     8157.10    8152.63    7830.96
46.772     8195.35    8190.88    7869.21
47.121     8233.73    8229.25    7907.59
47.470     8272.98    8268.50    7946.84
47.820     8311.73    8307.25    7985.59
48.169     8350.60    8346.31    8024.47
48.524     8389.10    8384.81    8062.97
48.933     8434.48    8430.19    8108.34
49.365     8483.73    8479.44    8157.59
49.764     8527.48    8523.19    8201.34
50.159     8570.98    8566.69    8244.84
50.557     8614.35    8610.06    8288.22
50.951     8657.35    8653.06    8331.22
51.338     8700.73    8696.44    8374.59
51.724     8743.60    8739.31    8417.47
52.105     8785.48    8781.19    8459.34
52.525     8831.60    8827.31    8505.47
52.960     8880.98    8876.69    8554.84
53.366     8925.23    8920.94    8599.10
53.788     8974.23    8969.94    8648.09
54.211     9018.10    9013.81    8691.97
54.613     9063.60    9059.31    8737.47
55.028     9110.85    9106.56    8784.72
55.449     9156.10    9151.81    8829.97
55.908     9207.10    9202.81    8880.97
56.417     9262.98    9258.69    8936.84
56.885     9314.73    9310.44    8988.59
57.324     9364.60    9360.31    9038.47
57.772     9413.23    9408.94    9087.09
58.215     9462.48    9458.19    9136.34
58.646     9507.35    9503.06    9181.22
59.076     9556.85    9552.56    9230.72
59.502     9602.10    9597.81    9275.97
59.925     9650.60    9646.31    9324.47
60.360     9697.85    9693.56    9371.72
60.790     9745.23    9740.94    9419.09
61.219     9792.48    9788.19    9466.34
61.650     9840.48    9836.19    9514.34
62.078     9886.98    9882.69    9560.84
62.498     9933.85    9929.56    9607.72
62.924     9981.73    9977.44    9655.59
63.372    10032.60   10028.31    9706.47
63.823    10081.60   10077.31    9755.48
64.251    10139.23   10134.94    9813.12
64.664    10538.57   10534.28   10212.46
65.053    10689.00   10684.71   10362.89
65.425    10916.52   10912.23   10590.41
65.800    10958.52   10954.23   10632.41
66.174    11000.02   10995.73   10673.91
66.549    11042.52   11038.23   10716.41
66.943    11088.14   11083.85   10762.04
67.355    11134.77   11130.48   10808.66
67.763    11179.39   11175.10   10853.29
68.197    11231.14   11226.85   10905.04
68.663    11283.06   11278.77   10956.96
69.120    11333.52   11329.23   11007.41
69.535    11376.64   11372.35   11050.54
69.931    11422.27   11417.98   11096.16
70.375    11475.52   11471.23   11149.41
70.849    11527.39   11523.10   11201.29
71.308    11578.39   11574.10   11252.29
71.742    11624.64   11620.35   11298.54
72.189    11677.89   11673.60   11351.79
72.627    11722.77   11718.48   11396.66
73.024    11767.27   11762.98   11441.16
73.447    11817.77   11813.48   11491.66
73.878    11863.27   11858.98   11537.16
74.289    11909.27   11904.98   11583.16
74.694    11954.27   11949.98   11628.16
75.099    11999.27   11994.98   11673.16
75.502    12044.27   12039.98   11718.16
75.897    12087.64   12083.35   11761.54
76.290    12132.27   12127.98   11806.16
76.700    12179.77   12175.48   11853.66
77.114    12224.64   12220.35   11898.54
77.524    12270.89   12266.60   11944.79
77.939    12317.39   12313.10   11991.29
78.351    12363.77   12359.48   12037.66
78.761    12408.77   12404.48   12082.66
79.179    12456.96   12452.67   12130.85
79.612    12505.46   12501.17   12179.35
79.999     7964.52    7960.23    7638.41
