Watching PID 244036 page references for every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.214       459.19     454.81       0.24
0.206       459.19     454.81       0.24
0.207       459.19     454.81       0.24
0.211       459.64     455.18       4.45
0.214       459.64     455.18       2.46
0.215       459.71     455.25       5.13
0.215       459.71     455.25       2.41
0.215       459.71     455.25       2.41
0.231      1478.66    1474.16    1026.47
0.258      3321.80    3317.29    1860.91
0.274      5050.75    5046.24    1651.82
0.292      6250.73    6246.22    1343.60
0.332      7487.53    7483.02    1463.48
0.371      9065.48    9060.98    1926.59
0.361     10461.18   10456.67    2478.57
0.373     13262.10   13257.59    3725.04
0.385     12964.74   12960.23    1949.08
0.377     12906.08   12901.53      44.20
0.337     12942.46   12937.90      42.08
0.341     12980.96   12976.39      42.29
0.357     13022.52   13017.95      45.31
0.398     13064.96   13060.39      46.06
0.399     13107.21   13102.64      45.93
0.349     13145.96   13141.39      42.34
0.358     13188.75   13184.18      46.54
0.363     13231.83   13227.26      46.75
0.387     13270.83   13266.26      42.59
0.365     14677.96   14673.39    1410.87
0.410     14677.96   14673.39       2.41
0.409     14678.08   14673.51       5.53
0.384     14679.27   14674.70      18.39
0.371     14686.50   14681.93      43.98
0.382     14694.61   14690.04      22.89
0.405     14697.35   14692.78       9.15
0.372     14697.35   14692.78       2.40
0.422     14681.23   14676.70       7.13
0.396     14681.46   14676.93       2.66
0.411     10051.29   10046.76     289.80
0.312      5544.02    5539.51     481.73
0.313      5586.42    5581.91     492.68
0.296      5628.82    5624.31     469.21
0.321      5671.28    5666.77     458.36
0.322      5714.52    5710.01     467.84
0.291      5756.13    5751.62     460.93
0.289      5797.26    5792.75     437.48
0.298      5840.26    5835.75     438.70
0.325      5883.37    5878.86     432.64
0.323      5926.01    5921.50     421.39
0.323      5968.60    5964.09     419.18
0.318      6011.21    6006.70     418.34
0.319      6074.12    6069.61     394.55
0.307      6115.34    6110.84     382.21
0.288      6156.38    6151.87     370.02
0.298      6198.88    6194.37     361.25
0.323      6242.00    6237.49     348.86
0.324      6284.38    6279.87     338.53
0.324      6327.25    6322.74     319.93
0.326      6369.82    6365.31     301.67
0.331      6413.69    6409.18     279.48
0.327      6455.82    6451.32     383.78
0.321      5892.79    5888.29      83.51
0.314      5906.36    5901.85      73.43
0.305      5927.14    5922.63     127.39
0.309      5786.33    5781.82     229.73
0.300      4577.12    4572.61      39.41
0.308      3640.84    3636.34     177.40
0.261      2532.43    2527.92      85.04
0.245      1881.08    1876.57      93.05
0.239      1873.66    1869.15      70.73
0.238      1873.66    1869.15      49.89
0.238      1873.66    1869.15      49.40
0.239      1873.66    1869.15      44.05
0.239      1697.95    1693.45       8.00
0.245      1698.20    1693.70       2.75
0.244      1698.20    1693.70       2.41
0.244      1701.20    1696.70       6.38
0.244      1701.20    1696.70       2.41
0.243      1724.58    1720.07      34.34
0.245      1744.45    1739.95      23.39
0.246      1745.20    1740.70       2.40
0.246      1747.77    1743.26       7.03
0.245      1761.20    1756.70      14.27
0.245      1761.20    1756.70       2.40
0.247      1772.45    1767.95      18.47
0.248      1777.20    1772.70       2.75
0.249      1779.08    1774.57       6.18
0.249      1793.20    1788.70      15.08
0.252      1833.20    1828.70      27.82
0.251      1833.95    1829.45       2.74
0.250      1837.50    1833.00      53.62
0.250      1797.56    1793.14       4.86
0.249      1797.56    1793.14       0.24
0.250      1811.33    1804.71     125.09
0.223         0.00       0.00       0.00
ERROR: can't open /proc/244036/clear_refs (older kernel?): Permission denied at ../wss.pl line 203.
