Watching PID 2054957 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.208       356.21     352.08       2.51
0.419       356.21     352.08       2.52
0.630       356.21     352.08       2.52
0.840       356.21     352.08       2.52
1.052       356.21     352.08       2.52
1.261       356.21     352.08       2.58
1.472       356.21     352.08       2.58
1.684       356.21     352.08       2.58
1.897       356.21     352.08       2.58
2.117       375.99     371.73      29.85
2.337       400.52     396.26      54.38
2.560       486.65     482.39     140.56
2.785       490.27     486.01     144.20
3.006       516.45     512.18     170.49
3.220       513.14     508.96     167.52
3.434       513.14     508.96     167.52
3.648       513.14     508.96     167.52
3.862       547.54     541.24     459.47
ERROR: can't open /proc/2054957/smaps: No such file or directory at ../wss.pl line 226.
