Watching PID 2577092 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.211       429.54     425.36      25.50
0.425       450.36     446.18      48.39
0.640       458.39     454.10      65.70
0.857       458.39     454.10      65.70
1.074       458.39     454.10      65.70
1.293       458.39     454.10      65.70
1.515       458.39     454.10      65.70
1.742       458.39     454.10      65.70
1.968       458.66     454.29      66.01
2.196       720.07     715.63     332.44
2.424       745.69     741.25     358.06
2.654       771.45     767.01     383.82
2.886       797.32     792.88     409.69
3.117       823.40     818.97     435.77
3.351       849.45     845.01     461.82
3.584       875.57     871.13     487.94
3.818       901.82     897.38     514.19
4.055       979.19     974.75     591.56
4.308      3004.89    3000.45    2617.26
4.582      3435.82    3431.38    3048.19
4.859      3465.88    3461.45    3078.26
5.136      3496.32    3491.88    3108.69
5.416      3528.16    3523.73    3140.54
5.697      3559.07    3554.63    3171.44
5.977      3589.94    3585.50    3202.32
6.256      3621.38    3616.94    3233.75
6.542      3653.94    3649.50    3266.32
6.836      3686.68    3682.24    3299.05
7.119      3717.44    3713.00    3329.82
7.398      3748.57    3744.13    3360.94
7.679      3779.44    3775.11    3393.83
7.960      3810.69    3806.36    3425.08
8.242      3842.01    3837.68    3456.40
8.525      3873.32    3868.98    3487.70
8.809      3904.99    3900.66    3519.38
9.094      3936.55    3932.22    3550.95
9.379      3968.32    3963.98    3582.71
9.670      4001.87    3997.54    3616.27
9.960      4033.07    4028.73    3647.46
10.246     4065.07    4060.73    3679.46
10.544     4098.57    4094.23    3712.96
10.845     4132.06    4127.85    3746.45
11.136     4164.44    4160.24    3778.84
11.425     4196.69    4192.49    3811.09
11.716     4229.07    4224.86    3843.46
12.010     4261.82    4257.61    3876.21
12.303     4293.82    4289.61    3908.21
12.594     4326.19    4321.99    3940.59
12.885     4358.99    4354.78    3973.38
13.176     4391.69    4387.49    4006.09
13.469     4424.19    4419.99    4038.59
13.766     4457.32    4453.11    4071.71
14.064     4490.44    4486.24    4104.84
14.360     4523.32    4519.12    4137.71
14.657     4556.94    4552.74    4171.34
14.954     4589.69    4585.49    4204.09
