Watching PID 987575 page references for every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.211       458.88     455.01       3.42
0.210       458.88     455.01       2.31
0.210       458.88     455.01       0.24
0.211       458.88     455.01       0.24
0.212       458.88     455.01       1.33
0.213       458.88     455.01       0.24
0.213       458.88     455.01       2.57
0.212       458.88     455.01       2.57
0.215       459.96     455.95      17.15
0.214       527.00     522.99      53.20
0.214       552.28     548.27      32.30
0.216       577.73     573.72      32.42
0.216       606.65     602.64      35.57
0.217       634.52     630.51      45.55
0.218       649.14     645.13      47.51
0.223       658.13     654.12      12.00
0.218       684.18     680.17      27.74
0.219       710.56     706.55      28.01
0.221       739.94     735.93      30.57
0.221       788.18     784.17      48.60
0.222       814.51     810.50      27.89
0.223       841.45     837.44      28.57
0.222       897.34     893.33      57.29
0.224       956.52     952.51      57.27
0.225      1011.22    1007.21      52.27
0.226      1038.16    1034.15      28.25
0.226      1065.36    1061.35      28.60
0.228      1097.19    1093.18      32.96
0.227      1141.55    1137.55      42.52
0.227      1168.62    1164.61      28.20
0.228      1195.89    1191.88      28.55
0.229      1246.87    1242.86      51.88
0.230      1311.20    1307.19      63.52
0.231      1366.56    1362.55      52.75
0.232      1399.11    1395.10      33.55
0.231      1404.49    1400.48       6.28
0.760      1430.63    1426.62      28.30
0.234      1462.66    1458.65      32.54
0.235      1500.58    1496.57      35.45
0.235      1528.61    1524.60      28.82
0.236      1561.93    1557.92      33.89
0.236      1633.28    1629.27      66.33
0.237      1701.73    1697.72      66.50
0.237      1741.23    1737.23      36.70
0.238      1770.40    1766.39      29.86
0.239      1804.16    1800.16      34.39
0.239      1841.27    1837.26      36.94
0.240      1869.82    1865.82      29.18
0.240      1898.50    1894.49      29.00
0.242      1927.63    1923.62      29.46
0.242      1956.48    1952.48      28.93
0.242      1985.66    1981.66      29.37
0.243      2014.57    2010.56      29.17
0.243      2043.84    2039.83      29.52
0.242      2072.61    2068.60      29.22
0.243      2101.82    2097.81      29.52
0.245      2131.66    2127.65      30.05
0.244      2165.28    2161.27      33.71
0.245      2203.27    2199.26      37.76
0.246      2232.86    2228.85      29.77
0.245      2262.44    2258.43      29.59
0.246      2291.32    2287.31      29.60
0.246      2320.00    2315.99      29.62
0.247      2312.47    2308.46      30.33
0.249      2257.89    2253.88      30.25
0.245      2287.21    2283.21      29.73
0.246      2317.21    2313.20      30.46
0.246      2346.71    2342.70      29.93
0.248      2377.00    2372.99      30.05
0.248      2410.86    2406.85      33.71
0.250      2447.82    2443.81      35.64
0.248      2477.62    2473.62      29.73
0.250      2507.52    2503.51      30.12
0.251      2537.23    2533.23      29.85
0.251      2566.66    2562.65      30.16
0.252      2597.14    2593.13      30.42
0.254      2627.34    2623.33      30.18
0.254      2657.80    2653.79      30.03
0.253      2688.27    2684.26      30.12
0.255      2719.16    2715.15      30.72
0.254      2751.42    2747.41      31.85
0.254      2784.71    2780.70      32.39
0.255      2815.05    2811.05      30.09
0.256      2845.90    2841.89      30.59
0.257      2852.79    2848.78       6.53
0.308      2856.69    2852.68       6.23
0.256      2860.14    2856.13       5.91
0.257      2885.42    2881.41      27.97
0.258      2916.27    2912.26      30.29
0.258      2947.32    2943.31      30.29
0.258      2978.79    2974.78      30.61
0.259      3009.98    3005.97      30.90
0.259      3040.32    3036.31      30.54
0.260      3070.47    3066.46      30.63
0.264      3102.67    3098.66      31.82
0.261      3135.27    3131.26      32.67
0.261      3167.18    3163.17      31.84
0.261      3197.66    3193.66      30.33
0.262      3557.81    3553.80     397.08
0.266      3597.36    3593.35     103.94
0.266      3596.73    3592.72       7.71
0.266      3597.45    3593.44       8.24
0.266      3597.05    3593.04       7.66
0.266      3597.01    3593.00       8.22
0.266      3597.14    3593.14       8.08
0.266      3597.22    3593.21       8.16
0.267      3598.70    3594.69      36.47
0.267      3599.00    3595.00      36.46
0.266      3598.49    3594.48      36.18
0.266      3598.54    3594.53      36.02
0.267      3603.34    3599.33      42.33
0.267      3610.90    3606.89      45.77
0.267      3619.63    3615.62      47.97
0.267      3623.79    3619.78      43.55
0.267      3624.55    3620.55      36.40
0.268      3624.49    3620.48      39.12
0.268      3624.81    3620.80      39.58
0.268      3624.55    3620.54      39.04
0.267      3625.16    3621.15      40.02
0.268      3626.55    3622.54      40.29
0.268      3627.09    3623.08      39.54
0.273      3626.09    3622.08      40.21
0.269      3626.17    3622.16      39.02
0.267      3626.42    3622.41      39.08
0.269      3626.36    3622.35      40.82
0.269      3626.01    3622.00      39.82
0.272      3631.04    3627.03      45.07
0.269      3639.51    3635.50      47.28
0.269      3647.59    3643.58      47.77
0.271      3651.56    3647.55      44.03
0.271      3652.44    3648.43      34.64
0.272      3652.73    3648.73      39.86
0.270      3653.23    3649.22      39.63
0.271      3653.13    3649.12      39.33
0.272      3653.51    3649.50      39.82
0.271      3653.41    3649.41      39.47
0.272      3653.12    3649.12      39.55
0.273      3653.62    3649.61      40.05
0.272      3654.30    3650.29      39.77
0.272      3653.80    3649.80      39.76
0.272      3654.02    3650.01      39.34
0.272      3653.69    3649.68      39.53
0.273      3659.19    3655.18      45.57
0.271      3665.67    3661.66      50.12
0.271      3675.14    3671.13      49.43
0.272      3680.35    3676.34      46.32
0.271      3681.54    3677.53      42.65
0.270      3683.40    3679.39      44.05
0.271      3685.93    3681.92      44.21
0.270      3688.54    3684.53      43.96
0.271      3690.31    3686.30      44.43
0.270      3692.89    3688.88      44.95
0.271      3695.25    3691.25      44.65
0.271      3697.04    3693.03      44.58
0.272      3698.48    3694.48      44.02
0.258      2658.69    2654.68      42.44
0.251      2684.20    2680.19      45.86
0.251      2710.64    2706.63      47.25
0.251      2739.63    2735.62      50.58
0.253      2771.01    2767.00      53.14
0.253      2805.09    2801.08      57.71
0.254      2833.59    2829.58      53.67
0.254      2858.78    2854.77      50.20
0.254      2884.08    2880.07      49.88
0.256      2909.83    2905.82      50.95
0.262      2935.04    2931.03      48.96
0.258      2960.50    2956.50      50.29
0.257      2985.81    2981.80      48.95
0.257      3011.74    3007.73      56.57
0.257      3037.60    3033.59      54.34
0.258      3063.13    3059.12      55.48
0.258      3088.41    3084.40      55.69
0.259      3114.43    3110.42      56.36
0.260      3141.01    3137.00      55.92
0.260      3166.48    3162.47      54.93
0.260      3193.71    3189.70      57.53
0.261      3207.63    3203.62      51.41
0.262      3222.39    3218.38      59.13
0.261      3240.80    3236.79      62.48
0.262      3257.14    3253.13      60.91
0.263      3267.54    3263.53      55.20
