Watching PID 1056991 page references for every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.214       385.92     381.51      19.43
0.212       385.92     381.51       2.62
0.211       385.92     381.51       2.62
0.211       385.92     381.63       4.64
0.212       385.92     381.63       2.62
0.212       385.92     381.63       3.71
0.212       385.92     381.63       2.70
0.212       385.92     381.63       2.61
0.213       386.21     381.83       4.29
0.214       412.86     408.42      44.03
0.215       535.98     531.54     128.42
0.219       559.12     554.69      36.19
0.218       581.85     577.41      35.23
0.219       605.33     600.90      36.32
0.219       627.21     622.78      34.64
0.221       649.96     645.52      35.90
0.220       672.98     668.54      35.79
0.221       691.19     686.75      28.61
0.221       709.87     705.43      29.75
0.223       799.81     795.37     100.11
0.228       916.40     911.96     365.79
0.234       945.78     941.34      31.25
0.233       975.28     970.84      31.01
0.236      1004.15     999.71      30.82
0.238      1034.78    1030.34      32.64
0.221      1062.03    1057.59      29.30
0.222      1088.65    1084.21      28.90
0.224      1116.53    1112.09      30.12
0.223      1142.40    1137.96      27.87
0.225      1169.40    1164.96      28.86
0.225      1197.40    1192.96      30.10
0.225      1224.65    1220.21      29.29
0.227      1245.30    1240.86      30.55
0.228      1273.34    1268.90      30.49
0.228      1301.21    1296.78      29.88
0.228      1329.71    1325.28      30.41
0.229      1358.09    1353.65      30.43
0.229      1386.21    1381.78      30.29
0.232      1415.59    1411.15      31.06
0.233      1444.71    1440.28      30.99
0.236      1474.84    1470.40      31.89
0.236      1505.09    1500.65      31.64
0.235      1535.46    1531.03      31.93
0.234      1565.46    1561.03      31.83
0.236      1595.59    1591.15      31.97
0.237      1625.96    1621.53      31.89
0.237      1656.04    1651.60      31.75
0.239      1686.84    1682.40      32.32
0.245      1718.84    1714.40      33.19
0.241      1750.23    1745.80      32.14
0.243      1781.76    1777.33      32.73
0.241      1813.46    1809.03      32.82
0.241      1844.59    1840.15      32.36
0.242      1876.34    1871.90      32.67
0.242      1908.34    1903.90      33.36
0.242      1940.59    1936.15      33.69
0.244      1970.96    1966.53      31.93
0.244      2003.43    1998.99      33.69
0.249      2036.53    2032.09      34.38
0.252      2070.65    2066.22      35.03
0.251      2104.65    2100.22      35.07
0.252      2138.78    2134.34      35.19
0.249      2171.78    2167.34      34.12
0.249      2205.40    2200.97      34.58
0.250      2238.46    2234.02      34.44
0.282      4347.36    4342.92    2363.04
0.308      5136.50    5132.06    1823.91
0.281      5197.79    5193.35      65.06
0.279      5238.16    5233.72      73.38
0.280      5278.79    5274.35      73.93
0.270      5308.54    5304.10      72.08
0.271      5323.43    5318.99      70.19
0.269      5304.58    5300.15      69.13
0.266      5170.65    5166.22      70.26
0.266      5207.53    5203.09      69.35
0.268      5242.53    5238.09      63.98
0.274      5281.28    5276.84      71.46
0.270      5319.40    5314.97      70.68
0.271      5357.65    5353.22      70.91
0.271      5395.90    5391.47      70.64
0.273      5434.53    5430.09      71.07
0.272      5473.15    5468.72      71.22
0.274      5512.29    5507.86      75.62
0.276      5546.68    5542.25      80.34
0.295      5589.93    5585.37     203.85
0.292      5624.25    5619.62     225.75
0.276      5655.75    5651.12      37.47
0.283      5747.61    5742.99      97.57
0.279      5808.14    5803.52     131.00
0.280      5837.48    5832.86      51.73
0.282      5867.61    5862.94      42.48
0.281      5893.48    5888.82      35.25
0.282      5917.98    5913.32      34.02
0.284      5945.73    5941.07      39.97
0.284      5977.61    5972.94      44.10
0.287      5896.31    5891.65     552.73
0.285      5833.61    5828.95      60.30
0.284      5873.53    5868.87      60.11
0.287      5907.28    5902.62      50.14
0.287      5947.19    5942.53      59.99
0.286      5986.88    5982.22      59.61
0.288      6027.27    6022.61      60.95
0.293      6068.64    6063.98      61.60
0.287      6109.02    6104.36      60.58
0.288      6149.99    6145.33      61.91
0.290      6189.76    6185.10      59.11
0.291      6230.39    6225.73      60.76
0.290      6270.34    6265.68      59.77
