Watching PID 1082294 page references for every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.211       383.11     378.98      12.32
0.209       386.16     381.92      19.31
0.213       386.16     381.92       2.62
0.211       386.16     381.92       2.63
0.215       386.16     381.92       2.62
0.215       386.16     381.92       2.63
0.214       386.16     381.92       2.63
0.214       386.16     381.92       2.63
0.214       386.68     382.36       6.74
0.217       652.23     647.85     280.71
0.222       679.42     675.03      29.71
0.221       706.86     702.47      29.80
0.223       733.86     729.47      29.41
0.224       762.36     757.97      30.23
0.224       789.98     785.60      30.13
0.227       818.48     814.10      30.58
0.228       846.93     842.54      30.45
0.228       876.11     871.72      30.91
0.230       905.23     900.85      31.16
0.236       935.17     930.78      31.96
0.231       963.86     959.47      30.07
0.232       993.98     989.60      31.91
0.233      1017.36    1012.97      25.59
0.232      1046.48    1042.10      31.10
0.233      1076.48    1072.10      31.70
0.233      1105.88    1101.49      31.36
0.232      1135.48    1131.10      31.32
0.231      1165.11    1160.72      31.47
0.233      1194.36    1189.97      31.43
0.232      1223.98    1219.60      31.43
0.232      1253.27    1248.88      31.23
0.233      1282.86    1278.47      31.26
0.234      1312.95    1308.56      32.55
0.234      1347.06    1342.68      37.85
0.236      1378.02    1373.64      33.84
0.237      1409.30    1404.91      34.69
0.239      1441.27    1436.88      35.26
0.239      1473.06    1468.67      34.66
0.240      1504.31    1499.92      33.98
0.239      1535.18    1530.80      33.60
0.240      1566.43    1562.05      34.24
0.241      1597.81    1593.42      34.23
0.241      1629.06    1624.67      34.06
0.245      1661.06    1656.67      34.73
0.245      1693.43    1689.05      35.04
0.246      1725.81    1721.42      35.04
0.249      1759.06    1754.67      35.80
0.250      1792.24    1787.86      35.89
0.250      1825.49    1821.11      35.82
0.259      1860.43    1856.04      37.32
0.251      1894.05    1889.67      36.05
0.266      1929.50    1925.11      38.93
0.257      1963.90    1959.51      40.96
0.251      2010.95    2006.56      50.82
0.254      2040.16    2035.77      32.93
0.254      2070.19    2065.80      34.32
0.259      2128.27    2123.89     126.40
0.264      2165.67    2161.28      36.03
0.285      2204.84    2200.45      38.27
0.288      2243.36    2238.97      37.76
0.292      2283.10    2278.71      38.69
0.261      2320.62    2316.24      35.84
0.270      2356.60    2352.21      36.54
0.296      2396.35    2391.96      38.68
0.295      2436.89    2432.51      39.36
0.258      2472.75    2468.37      35.19
0.273      2509.55    2505.16      36.97
0.292      2539.63    2535.24      39.86
0.253      1867.13    1862.74      34.37
0.256      1899.93    1895.54      32.93
0.262      1934.79    1930.40      33.21
0.269      1972.71    1968.33      35.97
0.252      2007.26    2002.88      32.82
0.247      2040.88    2036.49      32.77
0.247      2073.56    2069.17      32.95
0.246      2106.18    2101.79      32.63
0.257      2139.34    2134.95      33.11
0.261      2177.32    2172.94      35.93
0.257      2211.37    2206.98      33.88
0.260      2247.48    2243.09      34.86
0.264      2283.63    2279.24      35.34
0.273      2319.87    2315.48      35.12
0.269      2359.51    2355.12      36.06
0.257      2394.06    2389.68      33.96
0.257      2429.66    2425.27      34.55
0.257      2465.51    2461.12      35.07
0.255      2499.62    2495.24      34.03
0.259      2535.22    2530.84      34.86
0.267      2571.46    2567.07      35.72
0.287      2612.69    2608.30      39.61
0.277      2651.55    2647.16      36.75
0.264      2690.03    2685.64      35.64
0.265      2727.00    2722.61      35.91
0.266      2766.07    2761.68      39.08
0.264      2812.80    2808.41      45.08
0.264      2847.61    2843.22      33.70
0.264      2883.95    2879.56      33.81
0.266      2920.85    2916.46      33.90
0.275      2959.21    2954.82      35.33
0.288      2929.00    2924.61      35.42
0.279      2284.37    2279.98      35.61
0.270      2322.54    2318.15      33.13
0.269      2360.46    2356.07      33.00
0.268      2398.68    2394.30      33.29
0.267      2435.86    2431.48      32.69
0.273      2474.34    2469.95      33.64
0.280      2513.50    2509.11      34.20
0.286      2554.36    2549.97      34.72
0.286      2596.28    2591.89      35.02
0.279      2637.62    2633.24      34.90
0.280      2677.49    2673.10      34.71
0.278      2717.27    2712.88      34.29
0.277      2757.51    2753.00      35.22
0.278      2797.07    2792.56      34.64
0.286      2837.85    2833.34      35.79
0.299      2878.89    2874.31      35.39
0.281      2922.62    2918.00      34.95
0.282      2963.46    2958.84      35.59
0.283      3003.99    2999.37      35.83
0.284      3044.96    3040.35      36.21
0.288      3086.76    3082.18      38.39
0.290      3129.41    3124.84      37.25
0.290      3170.27    3165.70      35.58
0.323      3215.81    3211.24      38.98
0.308      3264.74    3260.17      38.59
0.290      3309.21    3304.63      36.45
0.291      3351.43    3346.86      36.73
0.259      2021.59    2017.02      44.30
0.248      1839.70    1835.13      48.32
0.244      1904.57    1899.96     183.84
0.252      1904.57    1899.96       2.76
0.246      1904.57    1899.85       3.56
0.243      1941.31    1935.48     316.90
ERROR: can't open /proc/1082294/smaps: No such file or directory at ../wss.pl line 226.
