Watching PID 2132567 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.209       365.56     361.48       2.46
0.421       365.56     361.49       2.46
0.633       365.56     361.49       2.46
0.846       365.56     361.49       2.46
1.058       365.56     361.49       2.46
1.271       365.56     361.49       2.46
1.483       365.56     361.49       2.46
1.695       365.56     361.49       2.46
1.911       365.56     361.49       2.46
2.137       882.54     878.32     525.96
2.367       908.91     904.70     552.34
2.600       934.54     930.32     577.96
2.836       961.10     956.88     604.53
3.067       986.79     982.57     630.21
3.298      1012.62    1008.41     656.05
3.536      1052.03    1047.82     695.47
3.776      1417.19    1412.97    1060.63
4.020      1505.66    1501.45    1149.16
4.264      1533.16    1528.95    1176.66
4.506      1559.91    1555.69    1203.41
4.747      1587.04    1582.82    1230.54
4.988      1613.91    1609.69    1257.41
5.229      1640.79    1636.44    1284.62
5.477      1668.29    1663.94    1312.12
5.734      1696.29    1691.94    1340.12
5.988      1761.79    1757.38    1405.66
6.237      2181.37    2176.93    1825.48
6.487      2228.73    2224.29    1872.84
6.736      2238.61    2234.17    1882.84
6.986      2307.04    2302.64    1952.86
7.237      2501.47    2497.07    2147.30
7.489      2529.36    2524.96    2175.19
7.740      2557.25    2552.85    2203.08
7.990      2584.81    2580.41    2230.64
8.242      2612.92    2608.52    2258.75
8.494      2640.89    2636.49    2286.72
8.745      2668.80    2664.40    2314.63
8.997      2696.54    2692.14    2342.37
9.250      2724.25    2719.85    2370.10
9.504      2752.53    2748.13    2398.38
9.757      2780.07    2775.67    2425.92
10.011     2808.23    2803.83    2454.09
10.265     2664.18    2659.78    2310.03
10.513     2129.98    2125.57    1775.83
10.756     2163.59    2159.18    1809.44
11.001     2207.33    2202.93    1853.18
11.244     1933.64    1929.20    1579.49
11.486     1348.66    1344.22     994.61
11.726     1361.17    1356.73    1007.12
11.965     1374.16    1369.72    1020.11
12.208     1388.78    1384.33    1034.73
12.452     1403.86    1399.42    1049.81
12.695     1422.66    1418.22    1068.61
12.938     1441.66    1437.21    1087.61
13.181     1451.28    1446.84    1097.26
13.424     1460.89    1456.45    1106.88
13.667     1471.24    1466.80    1117.22
13.909     1483.50    1479.06    1129.52
14.156     1510.07    1505.63    1156.10
14.408     1537.45    1533.01    1183.47
14.659     1564.45    1560.00    1210.47
14.911     1592.56    1588.12    1238.59
15.173     1620.28    1615.84    1266.30
15.447     1649.98    1645.54    1296.00
15.710     1680.45    1676.01    1326.48
15.962     1708.06    1703.62    1354.08
16.224     1736.70    1732.25    1382.72
16.483     1766.12    1761.68    1412.14
16.734     1793.23    1788.79    1439.25
16.987     1821.12    1816.78    1467.15
17.240     1848.40    1844.06    1494.43
17.508     1876.98    1872.64    1523.02
17.780     1906.93    1902.58    1552.98
18.043     1934.30    1929.96    1580.38
18.306     1961.74    1957.40    1607.82
18.567     1978.35    1974.14    1624.46
18.826     1993.39    1989.17    1639.50
19.085     1997.99    1993.77    1646.94
19.333     1538.86    1534.65    1196.45
19.572     1543.41    1539.28    1201.28
19.811     1543.41    1539.28    1201.28
20.049     1543.41    1539.28    1201.28
20.287     1563.05    1556.80    1398.68
ERROR: can't open /proc/2132567/smaps: No such file or directory at ../wss.pl line 226.
