Watching PID 236749 page references for every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.214       459.46     450.41       0.24
0.212       459.46     450.41       0.24
0.212       459.46     450.41       0.24
0.210       459.46     450.41       0.24
0.213       459.46     450.41       0.24
0.215       459.46     450.42       0.25
0.209       459.46     454.96       2.42
0.209       459.46     454.96       0.24
0.213       475.02     470.37      29.26
0.239      1577.79    1573.14    1090.09
0.264      2337.31    2332.66    1071.12
0.287      3700.27    3695.62    1925.56
0.303      3738.59    3733.95      82.64
0.299      3871.83    3867.18     250.01
0.357      5687.92    5683.28     302.12
0.330      5761.92    5757.28      82.07
0.335      5802.64    5797.99      82.34
0.339      5839.96    5835.31      82.79
0.371      5876.83    5872.18      83.41
0.372      5914.06    5909.41      83.02
0.373      5950.80    5946.15      82.63
0.374      5988.00    5983.36      83.11
0.377      6031.05    6026.41      83.50
0.378      6064.28    6059.63      83.52
0.368      6102.26    6097.62      81.17
0.340      6141.70    6137.06      83.68
0.382      6181.24    6176.60      83.08
0.385      6221.53    6216.88      84.03
0.385      6252.27    6247.62      83.16
0.386      6262.65    6258.00      83.59
0.386      6271.99    6267.34      83.11
0.345      6265.84    6261.19     140.35
0.350      6326.02    6321.38      83.20
0.350      6335.72    6331.08      83.48
0.350      6344.53    6339.88      83.82
0.350      6354.44    6349.79      83.24
0.351      6363.91    6359.26      83.84
0.350      6373.72    6369.07      84.00
0.352      6381.53    6376.88      84.02
0.350      6287.95    6283.30      85.02
0.390      6629.02    6624.37     333.05
0.354      6638.33    6633.68      82.77
0.355      6661.29    6656.64     166.15
0.392      6806.32    6801.67     384.46
0.360      6980.94    6976.29     761.17
0.397     10743.75   10739.10    4875.95
0.453     10876.13   10871.49      68.21
0.453     10903.07   10898.42      88.05
0.397     10945.03   10940.38      68.53
0.444     10972.75   10968.10      68.73
0.380     10999.17   10994.50      67.34
0.382     11024.77   11020.08      66.82
0.379     11051.33   11046.62      65.68
0.379     11078.91   11074.20      67.79
0.381     11106.93   11102.22      68.00
0.382     11135.11   11130.40      68.82
0.390     11243.59   11238.88    1684.77
0.394     11681.71   11677.00     824.29
0.431     12677.16   12672.46     673.18
0.844      5502.54    5502.54     719.48
ERROR: can't open /proc/236749/clear_refs (older kernel?): No such file or directory at ../wss.pl line 203.
