Watching PID 546133 page references for every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.208       459.20     454.76       3.09
0.206       459.20     454.76       0.24
0.206       459.20     454.76       2.27
0.208       459.20     454.76       0.24
0.208       459.20     454.76       0.24
0.209       459.20     454.76       2.26
0.210       459.20     454.76       0.24
0.210       459.20     454.76       0.23
0.212       459.20     454.76       1.95
0.215       659.89     655.32     217.18
0.234      2137.81    2133.24    1481.61
0.235      2184.19    2179.62      94.26
0.238      2229.88    2225.30     100.55
0.233      2275.00    2270.43      97.09
0.238      2318.69    2314.12     100.90
0.230      2363.12    2358.55      99.02
0.234      2407.94    2403.37     101.12
0.235      2451.88    2447.30     100.16
0.237      2497.75    2493.18      98.50
0.231      2543.62    2539.05     100.54
0.234      2586.19    2581.62      99.04
0.233      2631.56    2626.99      98.27
0.235      2676.75    2672.18     101.21
0.234      2718.69    2714.12      97.69
0.234      2762.62    2758.05      97.74
0.234      2807.12    2802.55      99.20
0.268      3117.33    3112.76     365.16
0.252      3319.91    3315.33     239.79
0.250      3504.75    3500.18     241.77
0.249      4108.08    4103.51     518.24
0.259      4427.66    4423.08     375.07
0.275      5955.51    5950.94    1474.52
0.280      7554.64    7550.07    1460.21
0.287      7554.64    7550.07     126.07
0.289      7554.64    7550.07     129.61
0.285      7554.64    7550.07     127.48
0.284      7554.64    7550.07     127.23
0.276      7554.64    7550.07     128.80
0.279      7554.64    7550.07     131.63
0.286      7554.64    7550.07     141.85
0.285      7554.64    7550.07     131.76
0.285      7555.58    7551.01     186.52
0.284      7624.20    7619.63     126.89
0.287      7765.36    7760.79     347.39
0.294      8040.20    8035.63     580.30
0.286      8457.23    8452.66     894.85
0.294      9292.82    9288.25    1518.73
0.306      9782.71    9778.22     271.41
0.308      9755.75    9749.67       3.27
0.309      8678.14    8671.65     186.67
0.293      7494.71    7487.93     124.21
ERROR: can't open /proc/546133/smaps: No such file or directory at ../wss.pl line 226.
