Watching PID 2571511 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.213       421.89     414.86      25.59
0.427       445.76     441.81      52.11
0.642       456.64     452.64      68.86
0.859       458.39     454.33      74.29
1.076       458.39     454.33      74.29
1.294       458.39     454.33      74.30
1.515       458.39     454.33      74.30
1.739       458.39     454.33      74.30
1.959       458.39     454.33      74.30
2.179       459.63     455.42      75.64
2.402       465.16     460.96      82.00
2.622       475.75     471.54      92.64
2.841       478.00     473.79      94.88
3.062       480.47     476.26      97.36
3.287       484.22     480.01     101.11
3.506       487.71     483.50     104.60
3.728       493.63     489.43     110.52
3.960       513.11     508.90     130.02
4.196       534.70     530.49     151.61
4.434       556.83     552.63     173.75
4.672       578.86     574.66     195.78
4.912       601.38     597.17     218.29
5.152       624.66     620.46     241.58
5.392       647.59     643.38     264.50
5.630       670.05     665.85     286.97
5.871       692.91     688.70     309.82
6.114       715.77     711.57     332.69
6.354       738.75     734.55     355.67
6.594       761.71     757.50     378.62
6.836       784.48     780.27     401.39
7.075       807.21     803.01     424.12
7.311       829.39     825.19     446.31
7.553       852.81     848.60     469.72
7.803       877.62     873.41     494.53
8.053       902.08     897.88     519.00
8.303       926.79     922.59     543.71
8.555       951.02     946.82     567.94
8.804       974.68     970.48     591.60
9.047       997.91     993.71     614.83
9.287      1028.17    1023.97     645.15
9.526      1085.25    1081.04     702.23
9.767      1190.07    1185.87     807.05
10.011     1246.87    1242.66     863.85
10.262     1353.68    1349.48     970.66
10.516     1382.11    1377.90     999.09
10.764     1409.38    1405.17    1026.36
11.007     1436.76    1432.55    1053.74
11.254     1464.60    1460.39    1081.58
11.515     1494.19    1489.98    1111.17
11.778     1523.21    1519.01    1140.19
12.040     1552.97    1548.77    1169.95
12.300     1581.30    1577.10    1198.28
12.553     1609.78    1605.58    1226.76
12.807     1634.16    1629.96    1251.14
13.062     1649.24    1645.04    1266.22
13.316     1667.72    1663.51    1284.70
13.568     1669.72    1665.51    1286.70
13.820     1673.31    1669.10    1290.29
14.069     1677.07    1672.87    1294.05
14.318     1680.80    1676.60    1297.78
14.570     1683.96    1679.75    1300.94
14.831     1687.82    1683.62    1304.80
15.091     1692.21    1688.00    1309.19
15.342     1694.82    1690.62    1311.80
15.593     1698.52    1694.31    1315.50
15.842     1699.34    1695.13    1316.32
16.092     1703.39    1699.18    1320.37
16.343     1706.35    1702.15    1323.33
16.595     1708.04    1703.83    1325.02
16.846     1712.48    1708.27    1329.46
17.097     1715.58    1711.38    1332.56
17.349     1719.96    1715.75    1336.94
17.601     1724.51    1720.30    1341.49
17.853     1727.48    1723.27    1344.46
18.106     1730.88    1726.68    1347.86
18.362     1735.07    1730.86    1352.05
18.618     1737.46    1733.25    1354.44
18.871     1741.38    1737.17    1358.36
19.131     1641.14    1636.93    1310.08
19.400     1643.52    1639.31    1312.46
19.668     1648.59    1644.38    1317.54
19.933     1652.64    1648.43    1321.59
20.201     1657.62    1653.42    1326.57
20.470     1659.75    1655.54    1328.69
20.739     1662.34    1658.13    1331.28
21.005     1666.52    1662.31    1335.46
21.273     1668.71    1664.50    1337.66
21.542     1672.62    1668.42    1341.57
21.804     1675.39    1671.19    1344.34
22.066     1677.38    1673.18    1346.33
22.332     1681.96    1677.76    1350.91
22.598     1705.63    1701.42    1374.57
22.861     1721.86    1717.65    1390.80
23.125     1750.63    1746.42    1419.57
23.384     1779.86    1775.65    1448.80
23.637     1808.11    1803.90    1477.05
23.893     1837.29    1833.09    1506.24
24.160     1866.11    1861.90    1535.05
24.426     1896.47    1892.27    1565.42
24.690     1925.59    1921.39    1594.54
24.956     1956.16    1951.95    1625.10
25.232     1986.41    1982.20    1655.35
25.514     2018.28    2014.08    1687.23
25.792     2048.16    2043.95    1717.10
26.066     2079.41    2075.20    1748.35
26.327     2109.41    2105.20    1778.35
26.602     2139.75    2135.54    1808.70
26.891     2172.10    2167.90    1841.05
27.167     2203.28    2199.08    1872.23
27.431     2232.41    2228.20    1901.35
27.702     2262.66    2258.45    1931.60
27.990     2294.41    2290.20    1963.35
28.279     2327.87    2323.67    1996.84
28.554     2358.16    2353.95    2027.14
28.822     2383.75    2379.55    2052.75
29.087     2106.30    2102.09    1775.29
29.350     2133.45    2129.24    1802.45
29.614     2160.83    2156.63    1829.83
29.878     2188.08    2183.88    1857.08
30.141     2215.47    2211.27    1884.47
30.403     2242.81    2238.61    1911.81
30.668     2270.68    2266.48    1939.68
30.935     2297.65    2293.44    1966.64
31.201     2325.31    2321.11    1994.31
31.469     2352.49    2348.29    2021.49
31.738     2380.87    2376.67    2049.87
32.011     2409.27    2405.06    2078.27
32.282     2436.84    2432.63    2105.84
32.555     2464.98    2460.78    2133.98
32.828     2492.73    2488.53    2161.73
33.097     2519.96    2515.75    2188.96
33.366     2546.94    2542.73    2215.94
33.636     2574.65    2570.44    2243.65
33.909     2603.23    2599.02    2272.27
34.186     2631.39    2627.19    2300.43
34.461     2658.66    2654.45    2327.70
34.734     2502.57    2498.24    2171.62
35.007     2515.81    2511.38    2184.95
35.280     2530.63    2526.23    2201.19
35.554     2540.70    2536.31    2211.26
35.829     2546.23    2541.83    2216.79
36.104     2549.10    2544.73    2219.77
36.377     2549.10    2544.70    2219.77
36.648     2549.10    2544.69    2219.77
36.923     2532.05    2525.59    2387.53
ERROR: can't open /proc/2571511/smaps: No such file or directory at ../wss.pl line 226.
