Watching PID 2252469 page references for every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.211       459.16     455.42       2.59
0.208       459.16     455.42       2.60
0.210       459.16     455.42       2.60
0.208       459.16     455.42       2.60
0.208       459.16     455.42       2.60
0.210       459.16     455.42       2.60
0.211       459.16     455.42       2.60
0.211       459.16     455.42       2.60
0.208       459.20     455.38       3.61
0.223      1281.66    1277.79     834.11
0.313      1391.16    1387.30     398.67
0.251      1727.11    1723.25     422.91
0.262      3033.57    3029.71    1620.29
0.269      3045.34    3041.44       2.99
0.266      3040.98    3037.08       5.80
0.241      1143.02    1139.11     363.63
ERROR: can't open /proc/2252469/smaps: No such file or directory at ../wss.pl line 226.
