Watching PID 1013182 page references for every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.212       365.08     360.99       2.47
0.211       365.08     360.99       2.46
0.211       365.08     360.99       2.46
0.212       365.08     360.99       2.46
0.211       365.08     360.99       2.46
0.212       365.08     360.99       2.46
0.212       365.08     360.99       2.46
0.213       365.08     360.99       2.46
0.213       365.38     361.21       4.27
0.213       374.68     370.45      23.42
0.212       378.32     374.10       6.18
0.212       383.40     379.17       7.54
0.212       388.12     383.89       8.43
0.213       391.17     386.95       5.69
0.213       392.77     388.54       4.21
0.212       396.28     392.05       6.24
0.213       398.80     394.58      14.72
0.213       426.26     422.04      30.64
0.215       450.70     446.48      30.38
0.218       475.99     471.77      31.04
0.219       501.48     497.25      31.14
0.222       527.77     523.55      32.14
0.220       553.42     549.20      31.40
0.222       579.54     575.31      31.84
0.222       606.17     601.95      37.91
0.221       634.71     630.48     111.86
0.220       662.23     658.00     117.71
0.223       688.88     684.65      66.29
0.220       714.83     710.60      27.09
0.224       741.27     737.05      27.72
0.231       769.17     764.95      28.57
0.233       798.05     793.83      29.57
0.223       825.50     821.28      29.11
0.230       855.81     851.59      44.46
0.235       884.98     880.75      42.68
0.225       912.28     907.93      37.03
0.224       939.05     934.70      28.11
0.225       966.28     961.93      28.39
0.226       992.76     988.41      27.90
0.231      1019.18    1014.72      35.46
0.227      1048.28    1043.82      71.18
0.229      1075.82    1071.37     204.53
0.229      1089.61    1085.20     198.00
0.234      1107.70    1103.28      20.91
0.241      1125.96    1121.55      19.11
0.234      1144.78    1140.37      19.46
0.230      1163.07    1158.65      19.78
0.240      1181.01    1176.60      19.57
0.255      1200.71    1196.29      20.13
0.241      1219.06    1214.65      19.09
0.233      1238.07    1233.66      20.55
0.234      1256.68    1252.27      21.01
0.235      1274.57    1270.16      20.59
0.235      1287.19    1282.80      17.76
0.241      1287.19    1282.80       2.53
0.245      1287.19    1282.60       3.17
0.228       851.50     844.94     383.93
ERROR: can't open /proc/1013182/smaps: No such file or directory at ../wss.pl line 226.
