Watching PID 2758643 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.213       421.46     417.30      25.63
0.427       445.46     441.30      49.66
0.644       456.04     451.82      65.58
0.862       458.45     454.17      74.03
1.081       458.45     454.17      74.03
1.303       458.45     454.17      74.03
1.530       458.45     454.17      74.03
1.761       458.45     454.17      74.03
1.991       458.74     454.38      74.40
2.231       852.49     848.07     473.16
2.477       888.25     883.83     508.91
2.720       915.40     910.98     536.06
2.964       942.44     938.02     563.11
3.205       969.71     965.29     590.38
3.447       996.84     992.42     617.51
3.690      1031.57    1027.15     652.24
3.934      1058.88    1054.46     679.55
4.184      1086.91    1082.49     707.58
4.436      1115.16    1110.74     735.83
4.682      1142.43    1138.01     763.10
4.926      1169.88    1165.46     790.55
5.179      1198.21    1193.80     818.89
5.435      1225.93    1221.51     846.61
5.687      1254.28    1249.86     874.95
5.940      1282.60    1278.18     903.27
6.194      1310.73    1306.32     931.41
6.450      1339.22    1334.80     959.89
6.705      1367.68    1363.26     988.35
6.957      1395.64    1391.22    1016.31
7.207      1423.80    1419.38    1044.47
7.461      1451.64    1447.22    1072.31
7.715      1480.04    1475.62    1100.71
7.972      1509.16    1504.74    1129.83
8.228      1537.43    1533.01    1158.11
8.481      1565.73    1561.32    1186.41
8.737      1594.20    1589.78    1214.88
8.995      1622.67    1618.25    1243.34
9.261      2087.27    2082.85    1707.95
9.530      2147.52    2143.10    1768.20
9.795      2176.54    2172.12    1797.21
10.056     2205.76    2201.34    1826.44
10.315     2234.01    2229.59    1854.69
10.575     2263.23    2258.81    1883.91
10.836     2292.53    2288.11    1913.21
11.097     2321.61    2317.19    1942.29
11.359     2351.19    2346.77    1971.87
11.621     2379.77    2375.35    2000.45
11.885     2409.47    2405.05    2030.15
12.148     2437.91    2433.50    2058.59
12.411     2467.24    2462.82    2087.92
12.675     2496.88    2492.46    2117.56
12.939     2527.02    2522.60    2147.70
13.203     2555.60    2551.18    2176.28
13.469     2586.06    2581.64    2206.74
13.737     2615.16    2610.74    2235.84
14.005     2645.33    2640.91    2266.01
14.273     2675.59    2671.17    2296.27
14.542     2704.76    2700.34    2325.44
14.811     2735.55    2731.13    2356.23
15.083     2765.11    2760.69    2385.79
15.355     2795.01    2790.59    2415.69
15.643     2822.54    2818.12    2443.22
15.947     2856.73    2852.31    2477.41
16.249     2889.73    2885.31    2510.41
16.549     2923.61    2919.19    2544.29
16.852     2957.92    2953.50    2578.60
17.176     2994.79    2990.37    2615.48
17.505     3030.40    3025.98    2651.08
17.821     3071.68    3067.26    2692.37
18.132     3106.49    3102.07    2727.18
18.445     3141.55    3137.13    2762.24
18.759     3175.80    3171.39    2796.49
19.076     3190.11    3185.69    2828.70
19.374     3208.11    3203.69    2860.88
19.653     3168.67    3164.25    2840.82
19.940     3200.80    3196.38    2872.95
20.233     3232.92    3228.50    2905.07
20.532     3266.05    3261.63    2938.20
20.826     3297.63    3293.21    2969.79
21.112     3329.38    3324.96    3001.53
21.399     3361.42    3357.00    3033.57
21.682     3393.36    3388.94    3065.51
21.965     3424.86    3420.44    3097.01
22.251     3455.77    3451.35    3127.92
22.549     3644.62    3640.20    3316.77
22.873     3785.25    3780.83    3457.40
