Watching PID 502071 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.206       359.60     356.99     280.22
0.420       713.97     711.36     635.05
0.641       714.06     708.95     638.04
0.861       714.06     708.54     638.86
1.076       714.06     708.32     638.86
1.290       714.06     708.10     638.86
1.504       714.06     707.88     638.86
1.717       714.06     707.66     638.86
1.930       714.06     707.48     638.86
2.144       714.06     707.26     638.86
2.358       714.06     707.04     638.86
2.571       714.06     706.82     638.86
2.785       714.06     706.60     638.97
3.001       714.06     706.41     638.98
3.218       714.06     706.20     638.98
3.433       714.06     705.98     638.98
3.647       714.06     705.76     638.98
3.862       714.06     705.32     638.98
4.077       714.06     705.13     638.98
4.291       714.06     704.91     638.98
4.506       714.06     704.70     638.98
4.720       714.06     704.48     638.98
4.937       714.06     704.26     638.99
5.160       714.06     704.04     638.54
5.386       714.06     703.85     638.54
5.609       714.06     703.63     638.54
5.830       714.06     703.41     638.54
6.055       714.06     703.20     638.54
6.281       714.06     702.76     638.54
6.505       714.06     702.57     638.54
6.731       714.06     702.35     638.54
6.958       714.06     702.13     638.54
7.183       714.06     701.91     638.54
7.409       714.06     701.70     638.54
7.636       714.06     701.51     638.54
7.862       714.06     701.29     638.54
8.088       714.06     700.85     638.54
8.314       714.06     700.63     638.54
8.540       714.06     700.41     638.54
8.765       714.06     700.23     638.54
8.990       714.06     700.01     638.54
9.217       714.06     699.79     638.54
9.443       714.06     699.57     638.54
9.671       714.06     699.35     638.54
9.900       714.06     698.95     638.54
10.130      714.06     698.73     638.54
10.358      714.06     698.51     638.54
10.585      714.06     698.29     638.54
10.811      714.06     698.07     638.54
11.034      714.06     697.85     638.54
11.258      714.06     697.66     638.54
11.486      714.06     697.45     638.54
11.713      714.06     697.01     638.54
11.941      714.06     696.79     638.54
12.167      714.06     696.60     638.54
12.394      714.06     696.38     638.54
12.622      714.06     696.16     638.54
12.849      714.06     695.95     638.54
13.077      714.06     695.73     638.54
13.305      714.06     695.32     638.54
13.532      714.06     695.10     638.54
13.759      714.06     694.88     638.54
13.986      714.06     694.66     638.54
14.213      714.06     694.45     638.54
14.440      714.06     694.23     638.54
14.667      714.06     694.04     638.54
14.894      714.06     693.82     638.54
15.123      714.06     705.52     670.48
15.340        6.19       3.58       4.66
ERROR: can't open /proc/502071/smaps: No such file or directory at /scratchNVME/pg-tpch/wss.pl line 226.
