Watching PID 501557 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.208       373.35     370.66     296.96
0.429       714.07     711.39     638.14
0.656       714.17     708.96     641.32
0.881       714.17     708.56     641.32
1.106       714.17     708.34     641.32
1.331       714.17     708.12     641.32
1.556       714.17     707.90     642.29
1.783       714.17     707.68     642.29
2.014       714.17     707.46     642.29
2.244       714.17     707.28     642.29
2.477       714.17     707.06     642.29
2.709       714.17     706.62     642.29
2.935       714.17     706.40     642.29
3.158       714.17     706.21     642.29
3.380       714.17     705.99     642.29
3.603       714.17     705.78     642.30
3.825       714.17     705.56     642.30
4.049       714.17     705.34     642.30
4.274       714.17     705.12     642.30
4.496       714.17     704.71     642.30
4.723       714.17     704.49     642.30
4.950       714.17     704.28     642.30
5.174       714.17     704.06     641.73
5.400       714.17     703.84     641.73
5.628       714.17     703.65     641.73
5.854       714.17     703.43     641.73
6.082       714.17     703.21     641.73
6.312       714.17     702.78     641.73
6.540       714.17     702.56     641.73
6.769       714.17     702.37     641.73
6.996       714.17     702.15     641.73
7.223       714.17     701.93     641.73
7.452       714.17     701.71     641.73
7.678       714.17     701.49     641.73
7.901       714.17     701.09     641.73
8.124       714.17     700.87     641.73
8.346       714.17     700.65     641.73
8.569       714.17     700.43     641.73
8.792       714.17     700.21     641.73
9.015       714.17     700.03     641.73
9.236       714.17     699.81     641.73
9.457       714.17     699.59     641.73
9.682       714.17     699.37     641.73
9.911       714.17     698.93     641.73
10.143      714.17     698.74     641.73
10.377      714.17     698.53     641.73
10.607      714.17     698.31     641.73
10.831      714.17     698.09     641.73
11.054      714.17     697.87     641.73
11.276      714.17     697.65     641.73
11.498      714.17     697.46     641.73
11.719      714.17     697.03     641.73
11.941      714.17     696.81     641.73
12.161      714.17     696.59     641.73
12.382      714.17     696.40     641.73
12.603      714.17     696.18     641.73
12.823      714.17     695.96     641.73
13.042      714.17     695.74     641.73
13.261      714.17     695.53     641.73
13.482      714.17     695.31     641.73
13.702      714.17     695.12     641.73
13.923      714.17     694.68     641.73
14.151      714.17     694.46     641.73
14.387      714.17     694.24     641.73
14.623      714.17     694.03     641.73
14.854      714.17     693.84     641.73
15.080      714.17     693.83     641.73
15.293        6.29       3.61       4.75
ERROR: can't open /proc/501557/smaps: No such file or directory at /scratchNVME/pg-tpch/wss.pl line 226.
