Watching PID 1520577 page references grow, output every 0.2 seconds...
Est(s)     RSS(MB)    PSS(MB)    Ref(MB)
0.207       398.62     396.03     304.46
0.425       714.12     710.34     621.98
0.647       714.12     708.79     623.54
0.870       714.12     708.61     623.54
1.093       714.12     708.39     624.18
1.317       714.12     708.17     624.18
1.538       714.12     707.95     624.18
1.757       714.12     707.73     624.18
1.974       714.12     707.51     624.18
2.191       714.12     707.32     624.18
2.409       714.12     707.11     624.18
2.627       714.12     706.89     624.18
2.845       714.12     706.67     624.41
3.063       714.12     706.26     624.41
3.280       714.12     706.04     624.41
3.497       714.12     705.82     624.41
3.713       714.12     705.60     624.41
3.929       714.12     705.39     624.42
4.146       714.12     705.17     624.42
4.362       714.12     704.98     624.42
4.578       714.12     704.76     624.42
4.794       714.12     704.54     624.42
5.016       714.12     695.89     624.42
5.241       714.12     674.28     624.42
5.463       714.12     670.71     624.42
5.687       714.12     669.59     624.42
5.911       714.12     669.21     624.42
6.135       714.12     668.87     624.42
6.357       714.12     668.60     624.42
6.579       714.12     668.37     624.42
6.803       714.12     668.13     624.42
7.025       714.12     667.87     624.42
7.248       714.12     667.61     624.42
7.472       714.12     667.15     624.42
7.696       714.12     666.92     624.42
7.919       714.12     666.65     624.42
8.141       714.12     666.36     624.42
8.365       714.12     665.93     624.42
8.589       714.12     665.45     624.42
8.811       714.12     664.84     624.42
9.031       714.12     664.48     624.42
9.251       714.12     664.11     624.42
9.472       714.12     663.85     624.42
9.692       714.12     663.39     624.42
9.913       714.12     663.13     624.42
10.135      714.12     662.89     624.42
10.359      714.12     662.63     624.42
10.583      714.12     662.36     624.42
10.807      714.12     662.12     624.42
11.030      714.12     661.86     624.42
11.251      714.12     661.59     624.42
11.471      714.12     661.36     624.42
11.690      714.12     660.90     624.42
11.912      714.12     660.63     624.42
12.135      714.12     660.37     624.42
12.357      714.12     660.13     624.42
12.581      714.12     659.87     624.42
12.805      714.12     659.63     624.42
13.028      714.12     659.36     624.42
13.252      714.12     659.10     624.42
13.476      714.12     658.83     624.42
13.700      714.12     658.38     624.42
13.924      714.12     658.14     624.42
14.148      714.12     657.88     624.42
14.372      714.12     657.61     624.42
14.596      714.12     657.34     624.42
14.820      714.12     657.11     624.42
15.042      714.12     656.87     624.42
15.265      714.12     656.55     624.42
15.489      714.12     656.18     624.42
15.713      714.12     655.55     624.42
15.937      714.12     655.06     624.42
16.161      714.12     654.48     624.42
16.386      714.12     654.18     624.42
16.610      714.12     653.85     624.48
16.834      714.12     653.59     624.48
17.056      714.12     653.38     624.48
17.279      714.12     653.12     624.48
17.503      714.12     652.85     624.48
17.727      714.12     652.36     624.48
17.951      714.12     652.10     624.48
18.176      714.12     651.89     624.48
18.400      714.12     651.63     624.48
18.624      714.12     651.36     624.48
18.848      714.12     651.10     624.48
19.071      714.12     650.83     624.48
19.293      714.12     650.59     624.48
19.517      714.12     650.14     624.48
19.742      714.12     649.87     624.48
19.966      714.12     649.61     624.48
20.190      714.12     649.37     624.48
20.414      714.12     649.11     624.48
20.639      714.12     648.87     624.48
20.863      714.12     648.60     624.48
21.085      714.12     648.34     624.48
21.307      714.12     648.10     624.48
21.532      714.12     647.65     624.48
21.756      714.12     647.38     624.48
21.981      714.12     647.11     624.48
22.205      714.12     646.85     624.48
22.429      714.12     646.55     624.48
22.654      714.12     646.20     624.48
22.878      714.12     645.74     624.48
23.100      714.12     645.31     624.48
23.323      714.12     644.96     624.48
23.547      714.12     644.22     624.48
23.771      714.12     643.88     624.48
23.996      714.12     643.62     624.48
24.220      714.12     643.35     624.48
24.444      714.12     643.09     624.48
24.669      714.12     642.85     624.48
24.893      714.12     642.58     624.48
25.116      714.12     642.32     624.48
25.338      714.12     641.86     624.48
25.563      714.12     641.60     624.48
25.787      714.12     641.36     624.48
26.012      714.12     641.09     624.48
26.236      714.12     640.86     624.48
26.461      714.12     640.59     624.48
26.685      714.12     640.33     624.48
26.909      714.12     640.09     624.48
27.134      714.12     639.82     624.48
27.358      714.12     639.37     624.48
27.583      714.12     639.10     624.48
27.807      714.12     638.84     624.48
28.032      714.12     638.60     624.48
28.256      714.12     638.33     624.48
28.481      714.12     638.07     624.48
28.705      714.12     637.83     624.48
28.930      714.12     637.57     624.48
29.152      714.12     637.11     624.48
29.375      714.12     636.81     624.48
29.599      714.12     636.52     624.48
29.824      714.12     636.09     624.48
30.047      714.12     635.74     624.48
30.271      714.12     635.34     624.48
30.495      714.12     634.85     624.48
30.720      714.12     634.50     624.48
30.944      714.12     634.10     624.48
31.169      714.12     633.59     624.48
31.393      714.12     633.32     624.48
31.618      714.12     633.08     624.48
31.843      714.12     632.82     624.48
32.065      714.12     632.58     624.48
32.288      714.12     632.32     624.48
32.512      714.12     632.08     624.48
32.737      714.12     631.81     624.48
32.961      714.12     631.55     624.48
33.186      714.12     631.09     624.48
33.411      714.12     630.83     624.48
33.635      714.12     630.56     624.48
33.860      714.12     630.32     624.48
34.083      714.12     630.06     624.48
34.305      714.12     629.79     624.48
34.530      714.12     629.56     624.48
34.754      714.12     629.29     624.48
34.979      714.12     628.83     624.48
35.204      714.12     628.57     624.48
35.428      714.12     628.33     624.48
35.653      714.12     628.07     624.48
35.878      714.12     627.80     624.48
36.100      714.12     627.56     624.48
36.322      714.12     627.30     624.48
36.551      714.12     627.00     624.48
36.776      714.12     626.70     624.48
36.995      714.12     626.03     624.48
37.214      714.12     625.73     624.48
37.434      714.12     625.34     624.48
37.653      714.12     624.88     624.48
37.870      714.12     624.47     624.48
38.087      714.12     624.13     624.48
38.304      714.12     623.81     624.48
38.522      714.12     623.54     624.48
38.739      714.12     623.27     624.48
38.956      714.12     623.01     624.48
39.173      714.12     622.80     624.48
39.391      714.12     622.36     624.48
39.609      714.12     622.14     624.48
39.826      714.12     621.92     624.48
40.043      714.12     621.74     624.48
40.262      714.12     621.52     624.48
40.482      714.12     621.30     624.48
40.703      714.12     621.08     624.48
40.920      714.12     620.86     624.48
41.137      714.12     620.64     624.48
41.358      714.12     620.46     624.48
41.578      714.12     620.24     624.48
41.795      714.12     620.02     624.48
42.012      714.12     619.58     624.48
42.229      714.12     619.36     624.48
42.447      714.12     619.17     624.48
42.665      714.12     618.96     624.48
42.882      714.12     618.74     624.48
43.099      714.12     618.52     624.48
43.317      714.12     618.30     624.48
43.534      714.12     618.08     624.48
43.752      714.12     617.80     624.48
43.969      714.12     617.37     624.48
44.186      714.12     616.96     624.48
44.404      714.12     616.52     624.48
44.622      714.12     615.82     624.48
44.839      714.12     614.64     624.48
45.057      714.12     614.06     624.48
45.274      714.12     613.67     624.48
45.491      714.12     613.25     624.48
45.709      714.12     612.86     624.48
45.926      714.12     612.47     624.48
46.144      714.12     611.71     624.48
46.361      714.12     610.62     624.48
46.579      714.12     610.19     624.48
46.796      714.12     609.77     624.48
47.013      714.12     609.34     624.48
47.230      714.12     608.77     624.48
47.448      714.12     608.28     624.48
47.666      714.12     607.36     624.48
47.883      714.12     606.51     624.48
48.101      714.12     606.07     624.48
48.318      714.12     605.78     624.48
48.536      714.12     605.35     624.48
48.754      714.12     604.93     624.48
48.971      714.12     604.51     624.48
49.188      714.12     603.52     624.48
49.406      714.12     602.70     624.48
49.624      714.12     602.26     624.48
49.843      714.12     601.61     624.48
50.063      714.12     601.23     624.48
50.281      714.12     600.75     624.48
50.499      714.12     600.25     624.48
50.717      714.12     599.31     624.48
50.934      714.12     598.61     624.48
51.152      714.12     598.24     624.48
51.370      714.12     597.79     624.48
51.587      714.12     597.42     624.48
51.805      714.12     597.07     624.48
52.023      714.12     596.60     624.48
52.241      714.12     595.48     624.48
52.459      714.12     594.59     624.48
52.677      714.12     594.21     624.48
52.894      714.12     593.92     624.48
53.112      714.12     593.43     624.48
53.329      714.12     593.01     624.48
53.547      714.12     592.60     624.48
53.765      714.12     591.74     624.48
53.982      714.12     590.84     624.48
54.200      714.12     590.48     624.48
54.418      714.12     590.05     624.48
54.636      714.12     589.67     624.48
54.853      714.12     589.04     624.48
55.071      714.12     588.65     624.48
55.288      714.12     588.05     624.48
55.506      714.12     587.07     624.48
55.725      714.12     586.40     624.48
55.942      714.12     586.04     624.48
56.160      714.12     585.62     624.48
56.378      714.12     585.22     624.48
56.596      714.12     584.75     624.48
56.815      714.12     584.06     624.48
57.035      714.12     583.08     624.48
57.254      714.12     582.52     624.48
57.473      714.12     581.95     624.48
57.691      714.12     581.52     624.48
57.909      714.12     581.15     624.48
58.126      714.12     580.61     624.48
58.343      714.12     579.63     624.48
58.562      714.12     578.97     624.48
58.780      714.12     578.48     624.48
58.997      714.12     578.09     624.48
59.215      714.12     577.62     624.48
59.432      714.12     577.23     624.48
59.650      714.12     576.69     624.48
59.867      714.12     575.53     624.48
60.084      714.12     574.73     624.48
60.302      714.12     574.29     624.48
60.522      714.12     573.42     624.48
60.740      714.12     573.53     623.77
60.958      714.12     573.06     623.77
61.176      714.12     572.38     623.77
61.394      714.12     571.42     623.77
61.611      714.12     570.87     623.77
61.829      714.12     570.44     623.77
62.047      714.12     570.01     623.77
62.265      714.12     569.62     623.77
62.483      714.12     568.88     623.77
62.701      714.12     568.03     623.77
62.919      714.12     567.20     623.77
63.137      714.12     566.75     623.77
63.355      714.12     566.40     623.77
63.573      713.88     565.73     623.77
63.791      713.88     565.34     623.77
64.009      713.88     564.86     623.77
64.226      713.88     563.90     623.77
64.445      713.88     563.10     623.77
64.663      713.88     562.73     623.77
64.883      713.88     562.26     623.77
65.103      713.88     561.70     623.77
65.323      713.88     561.27     623.77
65.541      713.88     560.79     623.77
65.759      713.88     559.79     623.77
65.977      713.88     559.06     623.77
66.195      713.88     558.60     623.77
66.413      713.88     558.17     623.77
66.631      713.88     557.74     623.77
66.849      713.88     557.28     623.77
67.066      713.88     556.65     623.77
67.284      713.88     555.60     623.77
67.503      713.88     555.13     623.77
67.721      713.88     554.52     623.77
67.939      713.88     554.18     623.77
68.157      713.88     553.77     623.77
68.375      713.88     553.31     623.77
68.593      713.88     552.81     623.77
68.811      713.88     551.81     623.77
69.029      713.88     551.14     623.77
69.248      713.88     550.76     623.77
69.467      713.88     550.37     623.77
69.686      713.88     549.96     623.77
69.904      713.88     549.51     623.77
70.122      713.88     548.81     623.77
70.339      713.88     547.85     623.77
70.557      713.88     547.16     623.77
70.776      713.88     546.73     623.77
70.993      713.88     546.27     623.77
71.211      713.88     545.87     623.77
71.428      713.88     545.53     623.77
71.647      713.88     544.96     623.77
71.865      713.88     544.10     623.77
72.083      713.88     543.31     623.77
72.301      713.88     542.88     623.77
72.519      713.88     542.46     623.77
72.738      713.88     541.84     623.77
72.956      713.88     541.51     623.77
73.174      713.88     540.80     623.77
73.392      713.88     540.01     623.77
73.610      713.88     539.28     623.77
73.828      713.88     538.85     623.77
74.046      713.88     538.43     623.77
74.264      713.88     538.00     623.77
74.483      713.88     537.61     623.77
74.701      713.88     536.85     623.77
74.919      713.88     536.12     623.77
75.137      713.88     535.21     623.77
75.355      713.88     534.78     623.77
75.573      713.88     534.35     623.77
75.791      713.88     534.02     623.77
76.009      713.88     533.61     623.77
76.227      713.88     532.88     623.77
76.445      713.88     532.16     623.77
76.669      713.88     531.37     623.77
76.892      713.88     530.96     623.77
77.114      713.88     530.54     623.77
77.335      713.88     530.15     623.77
77.556      713.88     529.51     623.77
77.774      713.88     528.85     623.77
77.995      713.88     528.05     623.77
78.215      713.88     527.34     623.77
78.434      713.88     526.92     623.77
78.653      713.88     526.50     623.77
78.872      713.88     526.11     623.77
79.089      713.88     525.59     623.77
79.307      713.88     524.96     623.77
79.526      713.88     524.03     623.77
79.749      713.88     523.53     623.77
79.973      713.88     522.85     623.77
80.192      713.88     522.43     623.77
80.410      713.88     522.01     623.77
80.628      713.88     521.58     623.77
80.847      713.88     520.87     623.77
81.065      713.88     520.00     623.77
81.283      713.88     519.41     623.77
81.501      713.88     519.04     623.77
81.720      713.88     518.58     623.77
81.937      713.88     518.22     623.77
82.155      713.88     517.71     623.77
82.375      713.88     516.85     623.77
82.594      713.88     515.86     623.77
82.812      713.88     515.54     623.77
83.030      713.88     515.07     623.77
83.248      713.88     514.70     623.77
83.467      713.88     514.27     623.77
83.686      713.88     513.84     623.77
83.904      713.88     513.23     623.77
84.122      713.88     512.53     623.77
84.341      713.88     511.74     623.77
84.560      713.88     511.22     623.77
84.779      713.88     510.60     623.77
84.998      713.88     510.20     623.77
85.217      713.88     509.80     623.77
85.437      713.88     509.15     623.77
85.657      713.88     508.39     623.77
85.876      713.88     507.67     623.77
86.095      713.88     507.19     623.77
86.317      713.88     506.76     623.77
86.540      713.88     506.41     623.77
86.760      713.88     505.85     623.77
86.978      713.88     505.28     623.77
87.197      713.88     504.29     623.77
87.416      713.88     503.58     623.77
87.634      713.88     503.13     623.77
87.853      713.88     502.73     623.77
88.071      713.88     502.33     623.77
88.290      713.88     501.82     623.77
88.508      713.88     501.28     623.77
88.727      713.88     500.73     623.77
88.946      713.88     499.94     623.77
89.164      713.88     499.35     623.77
89.383      713.88     498.96     623.77
89.602      713.88     498.33     623.77
89.820      713.88     497.89     623.77
90.038      713.88     497.33     623.77
90.257      713.88     496.70     623.77
90.475      713.88     495.83     623.77
90.694      713.88     495.31     623.77
90.912      713.88     494.89     623.77
91.131      706.10     486.82     623.76
91.350      698.08     478.53     695.56
91.576      698.08     478.31     695.56
91.801      698.08     478.02     695.52
92.019      698.08     477.68     695.52
92.237      698.07     477.45     695.52
92.456      698.07     477.24     695.52
92.675      698.07     477.02     695.52
92.893      698.07     476.80     695.52
93.112      684.55     469.79     681.99
93.331      660.78     451.02     658.22
93.552      637.26     427.29     634.71
93.771      612.51     402.52     609.95
93.989      596.95     386.96     594.39
94.205      587.93     377.94     585.38
94.422      574.42     364.42     571.87
94.638      562.91     352.91     560.34
94.854      551.70     341.69     549.04
95.069      539.32     329.30     536.66
95.284      521.43     311.41     518.77
95.498      515.47     305.46     512.81
95.712      500.40     290.37     497.74
95.926      479.50     269.43     476.83
96.139      467.38     257.31     464.72
96.352      451.53     241.46     448.86
96.565      429.74     219.66     427.07
96.777      420.32     210.23     417.66
96.989      413.97     203.88     411.30
97.201      407.50     197.41     404.84
97.413      404.42     194.33     401.75
97.625      399.34     189.24     396.68
97.837      395.69     185.59     393.03
98.049      393.57     183.47     390.91
98.260      387.36     177.25     384.70
